The total number of words in the novel is 25424
The total number of unique words is 23049
The total number of words that are not unique is 2375
i, 26 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
other, 23 Art spoken ever and anon!
army, 5 Art spoken ever and anon!
gentleman, 56 Art spoken ever and anon!
near, 9 Ne'er spoken ever!
and, 733 Art spoken ever and anon!
on, 101 Art spoken ever and anon!
speedy, 4 Art spoken ever and anon!
foot, 5 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
main, 2 Art spoken ever and anon!
descry, 2 Art spoken ever and anon!
stands, 10 Ne'er spoken ever!
on, 101 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
hourly, 3 Art spoken ever and anon!
thought, 14 Art spoken ever and anon!
thank, 8 Art spoken ever and anon!
you, 458 Art spoken ever and anon!
sir, 115 Art spoken ever and anon!
thats, 15 Art spoken ever and anon!
all, 105 Art spoken ever and anon!
gentleman, 56 Art spoken ever and anon!
though, 22 Art spoken ever and anon!
that, 347 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
queen, 5 Art spoken ever and anon!
on, 101 Art spoken ever and anon!
special, 1 Art spoken ever and anon!
cause, 13 Art spoken ever and anon!
is, 219 Art spoken ever and anon!
here, 65 Art spoken ever and anon!
her, 132 Art spoken ever and anon!
army, 5 Art spoken ever and anon!
is, 219 Art spoken ever and anon!
moved, 4 Ne'er spoken ever!
on, 101 Art spoken ever and anon!
thank, 8 Art spoken ever and anon!
you, 458 Art spoken ever and anon!
sir, 115 Art spoken ever and anon!
exit, 45 Art spoken ever and anon!
gentleman, 56 Art spoken ever and anon!
you, 458 Art spoken ever and anon!
evergentle, 1 Ne'er spoken ever!
gods, 27 Ne'er spoken ever!
take, 65 Art spoken ever and anon!
my, 457 Art spoken ever and anon!
breath, 7 Art spoken ever and anon!
from, 94 Art spoken ever and anon!
me, 227 Art spoken ever and anon!
let, 75 Art spoken ever and anon!
not, 281 Art spoken ever and anon!
my, 457 Art spoken ever and anon!
worser, 2 Art spoken ever and anon!
spirit, 6 Art spoken ever and anon!
tempt, 1 Art spoken ever and anon!
me, 227 Art spoken ever and anon!
again, 21 Art spoken ever and anon!
to, 564 Art spoken ever and anon!
die, 11 Art spoken ever and anon!
before, 23 Art spoken ever and anon!
you, 458 Art spoken ever and anon!
please, 10 Art spoken ever and anon!
well, 76 Art spoken ever and anon!
pray, 26 Art spoken ever and anon!
you, 458 Art spoken ever and anon!
father, 66 Art spoken ever and anon!
now, 78 Art spoken ever and anon!
good, 84 Art spoken ever and anon!
sir, 115 Art spoken ever and anon!
what, 137 Art spoken ever and anon!
are, 128 Art spoken ever and anon!
you, 458 Art spoken ever and anon!
most, 54 Art spoken ever and anon!
poor, 47 Art spoken ever and anon!
man, 74 Art spoken ever and anon!
made, 23 Art spoken ever and anon!
tame, 2 Art spoken ever and anon!
to, 564 Art spoken ever and anon!
fortunes, 9 Ne'er spoken ever!
blows, 5 Ne'er spoken ever!
who, 67 Art spoken ever and anon!
by, 90 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
art, 41 Art spoken ever and anon!
of, 465 Art spoken ever and anon!
known, 11 Art spoken ever and anon!
and, 733 Art spoken ever and anon!
feeling, 3 Art spoken ever and anon!
sorrows, 3 Ne'er spoken ever!
am, 86 Art spoken ever and anon!
pregnant, 2 Art spoken ever and anon!
to, 564 Art spoken ever and anon!
good, 84 Art spoken ever and anon!
pity, 10 Art spoken ever and anon!
give, 41 Art spoken ever and anon!
me, 227 Art spoken ever and anon!
your, 224 Art spoken ever and anon!
hand, 26 Art spoken ever and anon!
ill, 77 Art spoken ever and anon!
lead, 7 Art spoken ever and anon!
you, 458 Art spoken ever and anon!
to, 564 Art spoken ever and anon!
some, 39 Art spoken ever and anon!
biding, 1 Art spoken ever and anon!
hearty, 1 Art spoken ever and anon!
thanks, 2 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
bounty, 2 Art spoken ever and anon!
and, 733 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
benison, 2 Art spoken ever and anon!
of, 465 Art spoken ever and anon!
heaven, 8 Art spoken ever and anon!
to, 564 Art spoken ever and anon!
boot, 3 Art spoken ever and anon!
and, 733 Art spoken ever and anon!
boot, 3 Art spoken ever and anon!
enter, 67 Art spoken ever and anon!
proclaimd, 3 Ne'er spoken ever!
prize, 2 Art spoken ever and anon!
most, 54 Art spoken ever and anon!
happy, 6 Art spoken ever and anon!
that, 347 Art spoken ever and anon!
eyeless, 3 Art spoken ever and anon!
head, 21 Art spoken ever and anon!
of, 465 Art spoken ever and anon!
thine, 24 Art spoken ever and anon!
was, 51 Art spoken ever and anon!
first, 24 Art spoken ever and anon!
framed, 1 Art spoken ever and anon!
flesh, 10 Art spoken ever and anon!
to, 564 Art spoken ever and anon!
raise, 1 Art spoken ever and anon!
my, 457 Art spoken ever and anon!
fortunes, 9 Ne'er spoken ever!
thou, 220 Art spoken ever and anon!
old, 57 Art spoken ever and anon!
unhappy, 2 Art spoken ever and anon!
traitor, 13 Art spoken ever and anon!
briefly, 1 Art spoken ever and anon!
thyself, 5 Art spoken ever and anon!
remember, 8 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
sword, 17 Art spoken ever and anon!
is, 219 Art spoken ever and anon!
out, 67 Art spoken ever and anon!
that, 347 Art spoken ever and anon!
must, 48 Art spoken ever and anon!
destroy, 1 Art spoken ever and anon!
thee, 139 Art spoken ever and anon!
now, 78 Art spoken ever and anon!
let, 75 Art spoken ever and anon!
thy, 161 Art spoken ever and anon!
friendly, 2 Art spoken ever and anon!
hand, 26 Art spoken ever and anon!
put, 18 Art spoken ever and anon!
strength, 5 Art spoken ever and anon!
enough, 8 Art spoken ever and anon!
tot, 2 Art spoken ever and anon!
interposes, 1 Ne'er spoken ever!
wherefore, 7 Art spoken ever and anon!
bold, 5 Art spoken ever and anon!
peasant, 3 Art spoken ever and anon!
darest, 1 Ne'er spoken ever!
thou, 220 Art spoken ever and anon!
support, 3 Art spoken ever and anon!
a, 352 Art spoken ever and anon!
publishd, 1 Ne'er spoken ever!
traitor, 13 Art spoken ever and anon!
hence, 13 Art spoken ever and anon!
lest, 6 Art spoken ever and anon!
that, 347 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
infection, 1 Art spoken ever and anon!
of, 465 Art spoken ever and anon!
his, 210 Art spoken ever and anon!
fortune, 14 Art spoken ever and anon!
take, 65 Art spoken ever and anon!
like, 44 Art spoken ever and anon!
hold, 21 Art spoken ever and anon!
on, 101 Art spoken ever and anon!
thee, 139 Art spoken ever and anon!
let, 75 Art spoken ever and anon!
go, 58 Art spoken ever and anon!
his, 210 Art spoken ever and anon!
arm, 9 Art spoken ever and anon!
chill, 3 Art spoken ever and anon!
not, 281 Art spoken ever and anon!
let, 75 Art spoken ever and anon!
go, 58 Art spoken ever and anon!
zir, 2 Ne'er spoken ever!
without, 8 Art spoken ever and anon!
vurther, 1 Ne'er spoken ever!
casion, 1 Ne'er spoken ever!
let, 75 Art spoken ever and anon!
go, 58 Art spoken ever and anon!
slave, 14 Art spoken ever and anon!
or, 66 Art spoken ever and anon!
thou, 220 Art spoken ever and anon!
diest, 1 Ne'er spoken ever!
good, 84 Art spoken ever and anon!
gentleman, 56 Art spoken ever and anon!
go, 58 Art spoken ever and anon!
your, 224 Art spoken ever and anon!
gait, 2 Art spoken ever and anon!
and, 733 Art spoken ever and anon!
let, 75 Art spoken ever and anon!
poor, 47 Art spoken ever and anon!
volk, 1 Ne'er spoken ever!
pass, 7 Art spoken ever and anon!
an, 48 Art spoken ever and anon!
chud, 1 Art spoken ever and anon!
ha, 13 Art spoken ever and anon!
bin, 2 Art spoken ever and anon!
zwaggered, 1 Ne'er spoken ever!
out, 67 Art spoken ever and anon!
of, 465 Art spoken ever and anon!
my, 457 Art spoken ever and anon!
life, 34 Art spoken ever and anon!
twould, 2 Ne'er spoken ever!
not, 281 Art spoken ever and anon!
ha, 13 Art spoken ever and anon!
bin, 2 Art spoken ever and anon!
zo, 1 Art spoken ever and anon!
long, 13 Art spoken ever and anon!
as, 121 Art spoken ever and anon!
tis, 53 Ne'er spoken ever!
by, 90 Art spoken ever and anon!
a, 352 Art spoken ever and anon!
vortnight, 1 Ne'er spoken ever!
nay, 9 Art spoken ever and anon!
come, 88 Art spoken ever and anon!
not, 281 Art spoken ever and anon!
near, 9 Ne'er spoken ever!
th, 1 Art spoken ever and anon!
old, 57 Art spoken ever and anon!
man, 74 Art spoken ever and anon!
keep, 19 Art spoken ever and anon!
out, 67 Art spoken ever and anon!
che, 1 Art spoken ever and anon!
vor, 2 Ne'er spoken ever!
ye, 5 Art spoken ever and anon!
or, 66 Art spoken ever and anon!
ise, 1 Ne'er spoken ever!
try, 1 Art spoken ever and anon!
whether, 4 Art spoken ever and anon!
your, 224 Art spoken ever and anon!
costard, 1 Art spoken ever and anon!
or, 66 Art spoken ever and anon!
my, 457 Art spoken ever and anon!
ballow, 1 Art spoken ever and anon!
be, 167 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
harder, 4 Art spoken ever and anon!
chill, 3 Art spoken ever and anon!
be, 167 Art spoken ever and anon!
plain, 9 Art spoken ever and anon!
with, 206 Art spoken ever and anon!
you, 458 Art spoken ever and anon!
out, 67 Art spoken ever and anon!
dunghill, 2 Art spoken ever and anon!
chill, 3 Art spoken ever and anon!
pick, 1 Art spoken ever and anon!
your, 224 Art spoken ever and anon!
teeth, 1 Art spoken ever and anon!
zir, 2 Ne'er spoken ever!
come, 88 Art spoken ever and anon!
no, 154 Art spoken ever and anon!
matter, 15 Art spoken ever and anon!
vor, 2 Ne'er spoken ever!
your, 224 Art spoken ever and anon!
foins, 1 Ne'er spoken ever!
they, 63 Art spoken ever and anon!
fight, 5 Art spoken ever and anon!
and, 733 Art spoken ever and anon!
knocks, 1 Ne'er spoken ever!
him, 197 Art spoken ever and anon!
down, 24 Art spoken ever and anon!
slave, 14 Art spoken ever and anon!
thou, 220 Art spoken ever and anon!
hast, 24 Ne'er spoken ever!
slain, 4 Art spoken ever and anon!
me, 227 Art spoken ever and anon!
villain, 20 Art spoken ever and anon!
take, 65 Art spoken ever and anon!
my, 457 Art spoken ever and anon!
purse, 6 Art spoken ever and anon!
if, 112 Art spoken ever and anon!
ever, 19 Art spoken ever and anon!
thou, 220 Art spoken ever and anon!
wilt, 7 Art spoken ever and anon!
thrive, 5 Art spoken ever and anon!
bury, 1 Art spoken ever and anon!
my, 457 Art spoken ever and anon!
body, 8 Art spoken ever and anon!
and, 733 Art spoken ever and anon!
give, 41 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
letters, 9 Ne'er spoken ever!
which, 78 Art spoken ever and anon!
thou, 220 Art spoken ever and anon!
findst, 1 Ne'er spoken ever!
about, 12 Art spoken ever and anon!
me, 227 Art spoken ever and anon!
to, 564 Art spoken ever and anon!
edmund, 31 Art spoken ever and anon!
earl, 8 Art spoken ever and anon!
of, 465 Art spoken ever and anon!
gloucester, 23 Art spoken ever and anon!
seek, 19 Art spoken ever and anon!
him, 197 Art spoken ever and anon!
out, 67 Art spoken ever and anon!
upon, 48 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
british, 5 Art spoken ever and anon!
party, 4 Art spoken ever and anon!
untimely, 2 Art spoken ever and anon!
death, 21 Art spoken ever and anon!
dies, 4 Ne'er spoken ever!
know, 75 Art spoken ever and anon!
thee, 139 Art spoken ever and anon!
well, 76 Art spoken ever and anon!
a, 352 Art spoken ever and anon!
serviceable, 1 Art spoken ever and anon!
villain, 20 Art spoken ever and anon!
as, 121 Art spoken ever and anon!
duteous, 1 Art spoken ever and anon!
to, 564 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
vices, 3 Ne'er spoken ever!
of, 465 Art spoken ever and anon!
thy, 161 Art spoken ever and anon!
mistress, 7 Art spoken ever and anon!
as, 121 Art spoken ever and anon!
badness, 2 Art spoken ever and anon!
would, 64 Art spoken ever and anon!
desire, 4 Art spoken ever and anon!
what, 137 Art spoken ever and anon!
is, 219 Art spoken ever and anon!
he, 172 Art spoken ever and anon!
dead, 16 Art spoken ever and anon!
sit, 6 Art spoken ever and anon!
you, 458 Art spoken ever and anon!
down, 24 Art spoken ever and anon!
father, 66 Art spoken ever and anon!
rest, 11 Art spoken ever and anon!
you, 458 Art spoken ever and anon!
lets, 11 Ne'er spoken ever!
see, 50 Art spoken ever and anon!
these, 39 Art spoken ever and anon!
pockets, 1 Ne'er spoken ever!
the, 910 Art spoken ever and anon!
letters, 9 Ne'er spoken ever!
that, 347 Art spoken ever and anon!
he, 172 Art spoken ever and anon!
speaks, 3 Ne'er spoken ever!
of, 465 Art spoken ever and anon!
may, 54 Art spoken ever and anon!
be, 167 Art spoken ever and anon!
my, 457 Art spoken ever and anon!
friends, 9 Ne'er spoken ever!
hes, 13 Ne'er spoken ever!
dead, 16 Art spoken ever and anon!
am, 86 Art spoken ever and anon!
only, 7 Art spoken ever and anon!
sorry, 4 Art spoken ever and anon!
he, 172 Art spoken ever and anon!
had, 40 Art spoken ever and anon!
no, 154 Art spoken ever and anon!
other, 23 Art spoken ever and anon!
deathsman, 1 Art spoken ever and anon!
let, 75 Art spoken ever and anon!
us, 51 Art spoken ever and anon!
see, 50 Art spoken ever and anon!
leave, 11 Art spoken ever and anon!
gentle, 3 Art spoken ever and anon!
wax, 1 Art spoken ever and anon!
and, 733 Art spoken ever and anon!
manners, 4 Art spoken ever and anon!
blame, 8 Art spoken ever and anon!
us, 51 Art spoken ever and anon!
not, 281 Art spoken ever and anon!
to, 564 Art spoken ever and anon!
know, 75 Art spoken ever and anon!
our, 115 Art spoken ever and anon!
enemies, 3 Ne'er spoken ever!
minds, 2 Ne'er spoken ever!
weld, 1 Art spoken ever and anon!
rip, 1 Art spoken ever and anon!
their, 65 Art spoken ever and anon!
hearts, 4 Art spoken ever and anon!
their, 65 Art spoken ever and anon!
papers, 1 Ne'er spoken ever!
is, 219 Art spoken ever and anon!
more, 81 Art spoken ever and anon!
lawful, 3 Art spoken ever and anon!
reads, 3 Ne'er spoken ever!
let, 75 Art spoken ever and anon!
our, 115 Art spoken ever and anon!
reciprocal, 1 Art spoken ever and anon!
vows, 1 Ne'er spoken ever!
be, 167 Art spoken ever and anon!
remembered, 1 Ne'er spoken ever!
you, 458 Art spoken ever and anon!
have, 205 Art spoken ever and anon!
many, 12 Art spoken ever and anon!
opportunities, 1 Ne'er spoken ever!
to, 564 Art spoken ever and anon!
cut, 5 Art spoken ever and anon!
him, 197 Art spoken ever and anon!
off, 19 Art spoken ever and anon!
if, 112 Art spoken ever and anon!
your, 224 Art spoken ever and anon!
will, 129 Art spoken ever and anon!
want, 7 Art spoken ever and anon!
not, 281 Art spoken ever and anon!
time, 29 Art spoken ever and anon!
and, 733 Art spoken ever and anon!
place, 24 Art spoken ever and anon!
will, 129 Art spoken ever and anon!
be, 167 Art spoken ever and anon!
fruitfully, 1 Art spoken ever and anon!
offered, 1 Ne'er spoken ever!
there, 54 Art spoken ever and anon!
is, 219 Art spoken ever and anon!
nothing, 34 Art spoken ever and anon!
done, 15 Art spoken ever and anon!
if, 112 Art spoken ever and anon!
he, 172 Art spoken ever and anon!
return, 11 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
conqueror, 1 Art spoken ever and anon!
then, 47 Art spoken ever and anon!
am, 86 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
prisoner, 2 Art spoken ever and anon!
and, 733 Art spoken ever and anon!
his, 210 Art spoken ever and anon!
bed, 8 Art spoken ever and anon!
my, 457 Art spoken ever and anon!
goal, 1 Art spoken ever and anon!
from, 94 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
loathed, 2 Ne'er spoken ever!
warmth, 1 Art spoken ever and anon!
whereof, 5 Art spoken ever and anon!
deliver, 2 Art spoken ever and anon!
me, 227 Art spoken ever and anon!
and, 733 Art spoken ever and anon!
supply, 1 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
place, 24 Art spoken ever and anon!
for, 154 Art spoken ever and anon!
your, 224 Art spoken ever and anon!
labour, 2 Art spoken ever and anon!
yourwife, 1 Ne'er spoken ever!
so, 141 Art spoken ever and anon!
would, 64 Art spoken ever and anon!
say, 37 Art spoken ever and anon!
affectionate, 1 Art spoken ever and anon!
servant, 16 Art spoken ever and anon!
undistinguishd, 1 Ne'er spoken ever!
space, 4 Art spoken ever and anon!
of, 465 Art spoken ever and anon!
womans, 3 Ne'er spoken ever!
will, 129 Art spoken ever and anon!
plot, 3 Art spoken ever and anon!
upon, 48 Art spoken ever and anon!
her, 132 Art spoken ever and anon!
virtuous, 1 Art spoken ever and anon!
husbands, 3 Ne'er spoken ever!
life, 34 Art spoken ever and anon!
and, 733 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
exchange, 3 Art spoken ever and anon!
my, 457 Art spoken ever and anon!
brother, 20 Art spoken ever and anon!
here, 65 Art spoken ever and anon!
