The total number of words in the novel is 19172
The total number of unique words is 17373
The total number of words that are not unique is 1799
hence, 12 Art spoken ever and anon!
wherein, 5 Art spoken ever and anon!
my, 189 Art spoken ever and anon!
letters, 7 Ne'er spoken ever!
praying, 1 Art spoken ever and anon!
on, 83 Art spoken ever and anon!
his, 158 Art spoken ever and anon!
side, 5 Art spoken ever and anon!
because, 3 Art spoken ever and anon!
knew, 3 Art spoken ever and anon!
the, 602 Art spoken ever and anon!
man, 56 Art spoken ever and anon!
were, 36 Art spoken ever and anon!
slighted, 1 Art spoken ever and anon!
off, 19 Art spoken ever and anon!
you, 390 Art spoken ever and anon!
wronged, 2 Art spoken ever and anon!
yourself, 12 Art spoken ever and anon!
to, 418 Art spoken ever and anon!
write, 4 Art spoken ever and anon!
in, 226 Art spoken ever and anon!
such, 37 Art spoken ever and anon!
a, 227 Art spoken ever and anon!
case, 1 Art spoken ever and anon!
in, 226 Art spoken ever and anon!
such, 37 Art spoken ever and anon!
a, 227 Art spoken ever and anon!
time, 26 Art spoken ever and anon!
as, 135 Art spoken ever and anon!
this, 165 Art spoken ever and anon!
it, 194 Art spoken ever and anon!
is, 250 Art spoken ever and anon!
not, 256 Art spoken ever and anon!
meet, 17 Art spoken ever and anon!
that, 283 Art spoken ever and anon!
every, 29 Art spoken ever and anon!
nice, 1 Art spoken ever and anon!
offence, 4 Ne'er spoken ever!
should, 41 Art spoken ever and anon!
bear, 23 Art spoken ever and anon!
his, 158 Art spoken ever and anon!
comment, 1 Art spoken ever and anon!
let, 65 Art spoken ever and anon!
me, 189 Art spoken ever and anon!
tell, 37 Art spoken ever and anon!
you, 390 Art spoken ever and anon!
cassius, 75 Art spoken ever and anon!
you, 390 Art spoken ever and anon!
yourself, 12 Art spoken ever and anon!
are, 109 Art spoken ever and anon!
much, 29 Art spoken ever and anon!
condemnd, 2 Ne'er spoken ever!
to, 418 Art spoken ever and anon!
have, 147 Art spoken ever and anon!
an, 33 Art spoken ever and anon!
itching, 2 Art spoken ever and anon!
palm, 3 Art spoken ever and anon!
to, 418 Art spoken ever and anon!
sell, 2 Art spoken ever and anon!
and, 634 Art spoken ever and anon!
mart, 1 Art spoken ever and anon!
your, 130 Art spoken ever and anon!
offices, 1 Ne'er spoken ever!
for, 176 Art spoken ever and anon!
gold, 6 Art spoken ever and anon!
to, 418 Art spoken ever and anon!
undeservers, 1 Ne'er spoken ever!
an, 33 Art spoken ever and anon!
itching, 2 Art spoken ever and anon!
palm, 3 Art spoken ever and anon!
you, 390 Art spoken ever and anon!
know, 68 Art spoken ever and anon!
that, 283 Art spoken ever and anon!
you, 390 Art spoken ever and anon!
are, 109 Art spoken ever and anon!
brutus, 143 Art spoken ever and anon!
that, 283 Art spoken ever and anon!
speak, 41 Art spoken ever and anon!
this, 165 Art spoken ever and anon!
or, 44 Art spoken ever and anon!
by, 99 Art spoken ever and anon!
the, 602 Art spoken ever and anon!
gods, 24 Ne'er spoken ever!
this, 165 Art spoken ever and anon!
speech, 5 Art spoken ever and anon!
were, 36 Art spoken ever and anon!
else, 13 Art spoken ever and anon!
your, 130 Art spoken ever and anon!
last, 9 Art spoken ever and anon!
the, 602 Art spoken ever and anon!
name, 15 Art spoken ever and anon!
of, 363 Art spoken ever and anon!
cassius, 75 Art spoken ever and anon!
honours, 5 Ne'er spoken ever!
this, 165 Art spoken ever and anon!
corruption, 1 Art spoken ever and anon!
and, 634 Art spoken ever and anon!
chastisement, 2 Art spoken ever and anon!
doth, 30 Ne'er spoken ever!
therefore, 13 Art spoken ever and anon!
hide, 6 Art spoken ever and anon!
his, 158 Art spoken ever and anon!
head, 5 Art spoken ever and anon!
chastisement, 2 Art spoken ever and anon!
remember, 8 Art spoken ever and anon!
march, 12 Art spoken ever and anon!
the, 602 Art spoken ever and anon!
ides, 7 Art spoken ever and anon!
of, 363 Art spoken ever and anon!
march, 12 Art spoken ever and anon!
remember, 8 Art spoken ever and anon!
did, 75 Art spoken ever and anon!
not, 256 Art spoken ever and anon!
great, 27 Art spoken ever and anon!
julius, 3 Art spoken ever and anon!
bleed, 3 Art spoken ever and anon!
for, 176 Art spoken ever and anon!
justice, 2 Art spoken ever and anon!
sake, 4 Art spoken ever and anon!
what, 126 Art spoken ever and anon!
villain, 1 Art spoken ever and anon!
touchd, 2 Ne'er spoken ever!
his, 158 Art spoken ever and anon!
body, 15 Art spoken ever and anon!
that, 283 Art spoken ever and anon!
did, 75 Art spoken ever and anon!
stab, 3 Art spoken ever and anon!
and, 634 Art spoken ever and anon!
not, 256 Art spoken ever and anon!
for, 176 Art spoken ever and anon!
justice, 2 Art spoken ever and anon!
what, 126 Art spoken ever and anon!
shall, 125 Art spoken ever and anon!
one, 34 Art spoken ever and anon!
of, 363 Art spoken ever and anon!
us, 63 Art spoken ever and anon!
that, 283 Art spoken ever and anon!
struck, 4 Art spoken ever and anon!
the, 602 Art spoken ever and anon!
foremost, 1 Art spoken ever and anon!
man, 56 Art spoken ever and anon!
of, 363 Art spoken ever and anon!
all, 111 Art spoken ever and anon!
this, 165 Art spoken ever and anon!
world, 18 Art spoken ever and anon!
but, 145 Art spoken ever and anon!
for, 176 Art spoken ever and anon!
supporting, 1 Art spoken ever and anon!
robbers, 1 Ne'er spoken ever!
shall, 125 Art spoken ever and anon!
we, 96 Art spoken ever and anon!
now, 63 Art spoken ever and anon!
contaminate, 1 Art spoken ever and anon!
our, 88 Art spoken ever and anon!
fingers, 3 Ne'er spoken ever!
with, 157 Art spoken ever and anon!
base, 6 Art spoken ever and anon!
bribes, 2 Ne'er spoken ever!
and, 634 Art spoken ever and anon!
sell, 2 Art spoken ever and anon!
the, 602 Art spoken ever and anon!
mighty, 14 Art spoken ever and anon!
space, 1 Art spoken ever and anon!
of, 363 Art spoken ever and anon!
our, 88 Art spoken ever and anon!
large, 1 Art spoken ever and anon!
honours, 5 Ne'er spoken ever!
for, 176 Art spoken ever and anon!
so, 139 Art spoken ever and anon!
much, 29 Art spoken ever and anon!
trash, 3 Art spoken ever and anon!
as, 135 Art spoken ever and anon!
may, 37 Art spoken ever and anon!
be, 150 Art spoken ever and anon!
grasped, 1 Ne'er spoken ever!
thus, 16 Art spoken ever and anon!
had, 27 Art spoken ever and anon!
rather, 8 Art spoken ever and anon!
be, 150 Art spoken ever and anon!
a, 227 Art spoken ever and anon!
dog, 1 Art spoken ever and anon!
and, 634 Art spoken ever and anon!
bay, 2 Art spoken ever and anon!
the, 602 Art spoken ever and anon!
moon, 1 Art spoken ever and anon!
than, 42 Art spoken ever and anon!
such, 37 Art spoken ever and anon!
a, 227 Art spoken ever and anon!
roman, 17 Art spoken ever and anon!
brutus, 143 Art spoken ever and anon!
bay, 2 Art spoken ever and anon!
not, 256 Art spoken ever and anon!
me, 189 Art spoken ever and anon!
ill, 18 Art spoken ever and anon!
not, 256 Art spoken ever and anon!
endure, 7 Art spoken ever and anon!
it, 194 Art spoken ever and anon!
you, 390 Art spoken ever and anon!
forget, 3 Art spoken ever and anon!
yourself, 12 Art spoken ever and anon!
to, 418 Art spoken ever and anon!
hedge, 1 Art spoken ever and anon!
me, 189 Art spoken ever and anon!
in, 226 Art spoken ever and anon!
am, 57 Art spoken ever and anon!
a, 227 Art spoken ever and anon!
soldier, 12 Art spoken ever and anon!
older, 1 Art spoken ever and anon!
in, 226 Art spoken ever and anon!
practise, 2 Ne'er spoken ever!
abler, 1 Art spoken ever and anon!
than, 42 Art spoken ever and anon!
yourself, 12 Art spoken ever and anon!
to, 418 Art spoken ever and anon!
make, 26 Art spoken ever and anon!
conditions, 2 Ne'er spoken ever!
go, 44 Art spoken ever and anon!
to, 418 Art spoken ever and anon!
you, 390 Art spoken ever and anon!
are, 109 Art spoken ever and anon!
not, 256 Art spoken ever and anon!
cassius, 75 Art spoken ever and anon!
am, 57 Art spoken ever and anon!
say, 37 Art spoken ever and anon!
you, 390 Art spoken ever and anon!
are, 109 Art spoken ever and anon!
not, 256 Art spoken ever and anon!
urge, 3 Art spoken ever and anon!
me, 189 Art spoken ever and anon!
no, 93 Art spoken ever and anon!
more, 35 Art spoken ever and anon!
shall, 125 Art spoken ever and anon!
forget, 3 Art spoken ever and anon!
myself, 20 Art spoken ever and anon!
have, 147 Art spoken ever and anon!
mind, 8 Art spoken ever and anon!
upon, 48 Art spoken ever and anon!
your, 130 Art spoken ever and anon!
health, 4 Art spoken ever and anon!
tempt, 4 Art spoken ever and anon!
me, 189 Art spoken ever and anon!
no, 93 Art spoken ever and anon!
further, 7 Art spoken ever and anon!
away, 18 Art spoken ever and anon!
slight, 2 Art spoken ever and anon!
man, 56 Art spoken ever and anon!
ist, 2 Art spoken ever and anon!
possible, 1 Art spoken ever and anon!
hear, 37 Art spoken ever and anon!
me, 189 Art spoken ever and anon!
for, 176 Art spoken ever and anon!
will, 164 Art spoken ever and anon!
speak, 41 Art spoken ever and anon!
must, 36 Art spoken ever and anon!
give, 35 Art spoken ever and anon!
way, 13 Art spoken ever and anon!
and, 634 Art spoken ever and anon!
room, 5 Art spoken ever and anon!
to, 418 Art spoken ever and anon!
your, 130 Art spoken ever and anon!
rash, 2 Art spoken ever and anon!
choler, 1 Art spoken ever and anon!
shall, 125 Art spoken ever and anon!
be, 150 Art spoken ever and anon!
frighted, 1 Ne'er spoken ever!
when, 67 Art spoken ever and anon!
a, 227 Art spoken ever and anon!
madman, 1 Art spoken ever and anon!
stares, 1 Ne'er spoken ever!
ye, 10 Art spoken ever and anon!
gods, 24 Ne'er spoken ever!
ye, 10 Art spoken ever and anon!
gods, 24 Ne'er spoken ever!
must, 36 Art spoken ever and anon!
endure, 7 Art spoken ever and anon!
all, 111 Art spoken ever and anon!
this, 165 Art spoken ever and anon!
all, 111 Art spoken ever and anon!
this, 165 Art spoken ever and anon!
ay, 18 Art spoken ever and anon!
more, 35 Art spoken ever and anon!
fret, 2 Art spoken ever and anon!
till, 22 Art spoken ever and anon!
your, 130 Art spoken ever and anon!
proud, 1 Ne'er spoken ever!
heart, 27 Art spoken ever and anon!
break, 6 Art spoken ever and anon!
go, 44 Art spoken ever and anon!
show, 13 Art spoken ever and anon!
your, 130 Art spoken ever and anon!
slaves, 2 Ne'er spoken ever!
how, 34 Art spoken ever and anon!
choleric, 1 Art spoken ever and anon!
you, 390 Art spoken ever and anon!
are, 109 Art spoken ever and anon!
and, 634 Art spoken ever and anon!
make, 26 Art spoken ever and anon!
your, 130 Art spoken ever and anon!
bondmen, 2 Ne'er spoken ever!
tremble, 2 Art spoken ever and anon!
must, 36 Art spoken ever and anon!
budge, 1 Art spoken ever and anon!
must, 36 Art spoken ever and anon!
observe, 2 Art spoken ever and anon!
you, 390 Art spoken ever and anon!
must, 36 Art spoken ever and anon!
stand, 34 Art spoken ever and anon!
and, 634 Art spoken ever and anon!
crouch, 1 Art spoken ever and anon!
under, 9 Art spoken ever and anon!
your, 130 Art spoken ever and anon!
testy, 1 Art spoken ever and anon!
humour, 8 Ne'er spoken ever!
by, 99 Art spoken ever and anon!
the, 602 Art spoken ever and anon!
gods, 24 Ne'er spoken ever!
you, 390 Art spoken ever and anon!
shall, 125 Art spoken ever and anon!
digest, 2 Art spoken ever and anon!
the, 602 Art spoken ever and anon!
venom, 1 Art spoken ever and anon!
of, 363 Art spoken ever and anon!
your, 130 Art spoken ever and anon!
spleen, 1 Art spoken ever and anon!
though, 6 Art spoken ever and anon!
it, 194 Art spoken ever and anon!
do, 132 Art spoken ever and anon!
split, 1 Art spoken ever and anon!
you, 390 Art spoken ever and anon!
for, 176 Art spoken ever and anon!
from, 49 Art spoken ever and anon!
this, 165 Art spoken ever and anon!
day, 25 Art spoken ever and anon!
forth, 24 Art spoken ever and anon!
ill, 18 Art spoken ever and anon!
use, 10 Art spoken ever and anon!
you, 390 Art spoken ever and anon!
for, 176 Art spoken ever and anon!
my, 189 Art spoken ever and anon!
mirth, 2 Art spoken ever and anon!
yea, 4 Art spoken ever and anon!
for, 176 Art spoken ever and anon!
my, 189 Art spoken ever and anon!
laughter, 2 Art spoken ever and anon!
when, 67 Art spoken ever and anon!
you, 390 Art spoken ever and anon!
are, 109 Art spoken ever and anon!
waspish, 1 Art spoken ever and anon!
is, 250 Art spoken ever and anon!
it, 194 Art spoken ever and anon!
come, 75 Art spoken ever and anon!
to, 418 Art spoken ever and anon!
this, 165 Art spoken ever and anon!
you, 390 Art spoken ever and anon!
say, 37 Art spoken ever and anon!
you, 390 Art spoken ever and anon!
are, 109 Art spoken ever and anon!
a, 227 Art spoken ever and anon!
better, 15 Art spoken ever and anon!
soldier, 12 Art spoken ever and anon!
let, 65 Art spoken ever and anon!
it, 194 Art spoken ever and anon!
appear, 8 Art spoken ever and anon!
so, 139 Art spoken ever and anon!
make, 26 Art spoken ever and anon!
your, 130 Art spoken ever and anon!
vaunting, 1 Art spoken ever and anon!
true, 17 Art spoken ever and anon!
and, 634 Art spoken ever and anon!
it, 194 Art spoken ever and anon!
shall, 125 Art spoken ever and anon!
please, 8 Art spoken ever and anon!
me, 189 Art spoken ever and anon!
well, 64 Art spoken ever and anon!
for, 176 Art spoken ever and anon!
mine, 21 Art spoken ever and anon!
own, 11 Art spoken ever and anon!
part, 18 Art spoken ever and anon!
shall, 125 Art spoken ever and anon!
be, 150 Art spoken ever and anon!
glad, 4 Art spoken ever and anon!
to, 418 Art spoken ever and anon!
learn, 1 Art spoken ever and anon!
of, 363 Art spoken ever and anon!
noble, 39 Art spoken ever and anon!
men, 65 Art spoken ever and anon!
you, 390 Art spoken ever and anon!
wrong, 17 Art spoken ever and anon!
me, 189 Art spoken ever and anon!
every, 29 Art spoken ever and anon!
way, 13 Art spoken ever and anon!
you, 390 Art spoken ever and anon!
wrong, 17 Art spoken ever and anon!
me, 189 Art spoken ever and anon!
brutus, 143 Art spoken ever and anon!
said, 10 Art spoken ever and anon!
an, 33 Art spoken ever and anon!
elder, 2 Art spoken ever and anon!
soldier, 12 Art spoken ever and anon!
not, 256 Art spoken ever and anon!
a, 227 Art spoken ever and anon!
better, 15 Art spoken ever and anon!
did, 75 Art spoken ever and anon!
say, 37 Art spoken ever and anon!
better, 15 Art spoken ever and anon!
if, 84 Art spoken ever and anon!
you, 390 Art spoken ever and anon!
did, 75 Art spoken ever and anon!
care, 2 Art spoken ever and anon!
not, 256 Art spoken ever and anon!
when, 67 Art spoken ever and anon!
caesar, 182 Art spoken ever and anon!
lived, 3 Art spoken ever and anon!
he, 193 Art spoken ever and anon!
durst, 7 Art spoken ever and anon!
not, 256 Art spoken ever and anon!
thus, 16 Art spoken ever and anon!
have, 147 Art spoken ever and anon!
moved, 9 Ne'er spoken ever!
me, 189 Art spoken ever and anon!
peace, 17 Art spoken ever and anon!
peace, 17 Art spoken ever and anon!
you, 390 Art spoken ever and anon!
durst, 7 Art spoken ever and anon!
not, 256 Art spoken ever and anon!
so, 139 Art spoken ever and anon!
have, 147 Art spoken ever and anon!
tempted, 1 Ne'er spoken ever!
him, 165 Art spoken ever and anon!
durst, 7 Art spoken ever and anon!
not, 256 Art spoken ever and anon!
no, 93 Art spoken ever and anon!
what, 126 Art spoken ever and anon!
durst, 7 Art spoken ever and anon!
not, 256 Art spoken ever and anon!
tempt, 4 Art spoken ever and anon!
him, 165 Art spoken ever and anon!
for, 176 Art spoken ever and anon!
your, 130 Art spoken ever and anon!
life, 12 Art spoken ever and anon!
you, 390 Art spoken ever and anon!
durst, 7 Art spoken ever and anon!
not, 256 Art spoken ever and anon!
do, 132 Art spoken ever and anon!
not, 256 Art spoken ever and anon!
presume, 1 Art spoken ever and anon!
too, 28 Art spoken ever and anon!
much, 29 Art spoken ever and anon!
upon, 48 Art spoken ever and anon!
my, 189 Art spoken ever and anon!
love, 34 Art spoken ever and anon!
may, 37 Art spoken ever and anon!
do, 132 Art spoken ever and anon!
that, 283 Art spoken ever and anon!
shall, 125 Art spoken ever and anon!
be, 150 Art spoken ever and anon!
sorry, 2 Art spoken ever and anon!
for, 176 Art spoken ever and anon!
you, 390 Art spoken ever and anon!
have, 147 Art spoken ever and anon!
done, 23 Art spoken ever and anon!
that, 283 Art spoken ever and anon!
you, 390 Art spoken ever and anon!
should, 41 Art spoken ever and anon!
be, 150 Art spoken ever and anon!
sorry, 2 Art spoken ever and anon!
for, 176 Art spoken ever and anon!
there, 48 Art spoken ever and anon!
is, 250 Art spoken ever and anon!
no, 93 Art spoken ever and anon!
